5 1.25 -0.15311461139806953
5 0.8333333333333334 -0.21894291166626928
5 0.625 -0.2517224034486289
5 0.5 -0.26990794610914043
5 0.4166666666666667 -0.28106249461853017
5 0.35714285714285715 -0.28844316519412205
5 0.3125 -0.29361386121095323
5 0.2777777777777778 -0.2973995001062345
5 0.25 -0.30026934230096064
5 0.22727272727272727 -0.3025070373214388
5 0.20833333333333334 -0.3042927337007929
10 2.5 -0.05681493374929696
10 1.6666666666666667 -0.11924367378643697
10 1.25 -0.1712765697355409
10 1.0 -0.2076521544344847
10 0.8333333333333334 -0.2324478706688598
10 0.7142857142857143 -0.2497203837937667
10 0.625 -0.26213571672900504
10 0.5555555555555556 -0.2713361111099709
10 0.5 -0.27834131112688376
10 0.45454545454545453 -0.2838016930565322
10 0.4166666666666667 -0.28814484209271424
15 3.75 -0.0263598023826882
15 2.5 -0.06277510597787797
15 1.875 -0.10538049540606406
15 1.5 -0.1450003837050296
15 1.25 -0.17744070962545655
15 1.0714285714285714 -0.20267071898738986
15 0.9375 -0.22207069675317917
15 0.8333333333333334 -0.23707819634622085
15 0.75 -0.24883534469512103
15 0.6818181818181818 -0.25818064453403144
15 0.625 -0.2657165920940788
20 5.0 -0.01494444768856153
20 3.3333333333333335 -0.036744622988021954
20 2.5 -0.06575526793368078
20 2.0 -0.09800792370284128
20 1.6666666666666667 -0.12931812185548408
20 1.4285714285714286 -0.1570915842495544
20 1.25 -0.18052375707264692
20 1.1111111111111112 -0.19984970297431626
20 1.0 -0.21568161850594839
20 0.9090909090909091 -0.22867288718746895
20 0.8333333333333334 -0.2393954370827254
