0.3 4 2.4439271401850866 -0.025355134356014396
0.3 6 2.030617629254619 -0.119395639096205
0.3 8 1.8469910964139922 -0.1583029147442037
0.3 10 1.7567134491924854 -0.17899543034347914
0.3 12 1.7068723981144114 -0.19182740515524446
0.3 14 1.6753396462370815 -0.20061681579980178
0.3 16 1.652993265781884 -0.20704213034253585
0.3 18 1.6360880818362928 -0.21195083056052857
0.3 20 1.6229109833259605 -0.21582254845152896
0.3 22 1.6124915480791429 -0.21895295579764454
0.3 24 1.6041702096973076 -0.221535489843548
0.35 4 2.220966903789527 -0.003934822113521962
0.35 6 1.909356495396272 -0.09928552200638159
0.35 8 1.7796485200357632 -0.13945880549125625
0.35 10 1.717216166635265 -0.1613258218013779
0.35 12 1.6811432644022737 -0.1751674449074402
0.35 14 1.6568302201374863 -0.18476957198922306
0.35 16 1.6390802201054164 -0.1918303002157263
0.35 18 1.6257023425853692 -0.19723776542738547
0.35 20 1.6154606658428952 -0.20150909497888314
0.35 22 1.6075164169343352 -0.20496734235261807
0.35 24 1.6012687151470564 -0.20782449627364358
0.4 4 2.070565754348645 0.018669325409964542
0.4 6 1.8347408596944896 -0.07852870440019416
0.4 8 1.741138934468701 -0.12041302880698793
0.4 10 1.6948693592690198 -0.14373808872477029
0.4 12 1.6663390907598243 -0.1587173950157187
0.4 14 1.6465252558145922 -0.16917284339256106
0.4 16 1.6321630034245829 -0.17687937507159748
0.4 18 1.6215452525963785 -0.18279044407114528
0.4 20 1.6135583072469943 -0.18746676252144676
0.4 22 1.6074386735872566 -0.19125891058713174
0.4 24 1.6026622119667053 -0.19439665309134127
0.45 4 1.967196710818185 0.0423110820824111
0.45 6 1.7880744355505336 -0.057347406924125995
0.45 8 1.7181451583059628 -0.10136514114340246
0.45 10 1.6814526138524324 -0.12634249269358053
0.45 12 1.657837985828743 -0.14251604451889804
0.45 14 1.6414913104245488 -0.15383751630341158
0.45 16 1.6298654491566216 -0.1621963820187183
0.45 18 1.62141282703455 -0.1686185051498389
0.45 20 1.6151218031311187 -0.17370759235379507
0.45 22 1.6103297642099554 -0.1778407353019981
0.45 24 1.6066007342494013 -0.18126509085920933
0.5 4 1.895329602988703 0.06682542223629964
0.5 6 1.7583833688728943 -0.03594408998334415
0.5 8 1.7038519321340715 -0.08244420025027391
0.5 10 1.6734162168044562 -0.1091821164115968
0.5 12 1.6536081797963789 -0.12657175529027911
0.5 14 1.640128808819198 -0.13876814997389453
0.5 16 1.6307031311557303 -0.1477889896569358
0.5 18 1.6239204547515236 -0.15473182158739165
0.5 20 1.618898314331478 -0.16024208104052362
0.5 22 1.6150817725249675 -0.16472307651928333
0.5 24 1.6121149466838425 -0.16843953725347494
0.55 4 1.8450010572462114 0.09204050820873291
0.55 6 1.7391391379756234 -0.014481080557935394
0.55 8 1.6948730739392144 -0.06371554733828733
0.55 10 1.669111029529786 -0.09226675497620036
0.55 12 1.652493842433071 -0.11088577623499676
0.55 14 1.641385171523114 -0.1239692616438638
0.55 16 1.6337042239362929 -0.13366413628534468
0.55 18 1.628205990718948 -0.14113791379038945
0.55 20 1.6241433549896804 -0.1470774589472705
0.55 22 1.6210583102825638 -0.15191264735222818
0.55 24 1.6186607876185835 -0.15592621536061121
0.6 4 1.809605487542152 0.11779180036277968
0.6 6 1.7265152272372848 0.006930481636409287
0.6 8 1.6895331715922384 -0.04520130281665827
0.6 10 1.6676245115283443 -0.07559421215598261
0.6 12 1.6537190781898414 -0.09545818307977785
0.6 14 1.6445474974003915 -0.1094441259879681
0.6 16 1.6382452220934987 -0.11982601858886184
0.6 18 1.6337435833550888 -0.1278408071461616
0.6 20 1.6304191784937738 -0.1342173215511568
0.6 22 1.6278948664666093 -0.13941264906272252
0.6 24 1.6259329889575425 -0.14372802780277846
0.65 4 1.7847010829761139 0.14393646275419372
0.65 6 1.7183344062449526 0.028229762144105056
0.65 8 1.6869545305873188 -0.026900219540630304
0.65 10 1.6683616764679918 -0.059158587260716
0.65 12 1.6567439216471482 -0.08028751700869902
0.65 14 1.6491455688070444 -0.09519311668326125
0.65 16 1.6439385508666453 -0.1062751814799326
0.65 18 1.640220891187212 -0.1148407842399887
0.65 20 1.6374748940013875 -0.12166168757180046
0.65 22 1.6353891388698738 -0.12722291952701745
0.65 24 1.6337676451723617 -0.131844705744445
0.7 4 1.7673073036108564 0.17036496724255784
0.7 6 1.7133906222911552 0.04939644568459825
0.7 8 1.6866233597767604 -0.008800188541772056
0.7 10 1.6709058839599802 -0.042951852891449836
0.7 12 1.661201645442275 -0.06536946909958473
0.7 14 1.654881984410638 -0.08121287706937476
0.7 16 1.650553598292867 -0.09300831960462323
0.7 18 1.6474616969657945 -0.10213446760917433
0.7 20 1.6451764369304973 -0.10940715360836686
0.7 22 1.6434396454705082 -0.11534008179320566
0.7 24 1.6420887917270364 -0.12027293209753027
