1.6 0 1.0 10 -0.12071952462674887
1.6 0 1.0 14 -0.12670186205689032
1.6 0 1.0 12 -0.12425341422022622
1.6 0 1.0 16 -0.12835835356265107
1.6 0 1.05 10 -0.10488929387695763
1.6 0 1.05 16 -0.11124507081118379
1.6 0 1.05 12 -0.10782997461267875
1.6 0 1.05 14 -0.1098718386620451
1.6 0 1.0 18 -0.12958410221685268
1.6 0 1.05 18 -0.11226266823101216
1.6 0 1.1 14 -0.09584998062358839
1.6 0 1.1 12 -0.09414030330709504
1.6 0 1.1 10 -0.09166871729892694
1.6 0 1.1 16 -0.09699872021609152
1.6 0 1.15 14 -0.08408026001623271
1.6 0 1.15 12 -0.0826381630730572
1.6 0 1.15 10 -0.08053967798634361
1.6 0 1.15 16 -0.08505384133523053
1.6 0 1.0 20 -0.13047992485574494
1.6 0 1.1 18 -0.09785332106169277
1.6 0 1.15 18 -0.08577932200187971
1.6 0 1.15 20 -0.0863214620245707
1.6 0 1.05 20 -0.11301135404759584
1.6 0 1.2 12 -0.07290766122346873
1.6 0 1.2 10 -0.07112023906711996
1.6 0 1.2 14 -0.0741365099962407
1.6 0 1.2 16 -0.07496832600646032
1.6 0 1.1 20 -0.09848685706607649
1.6 0 1.25 12 -0.06462715934666703
1.6 0 1.2 18 -0.07559041175551093
1.6 0 1.25 10 -0.06309192572420344
1.6 0 1.25 16 -0.06639833989409553
1.6 0 1.25 14 -0.06568126098739668
1.6 0 1.25 20 -0.06734550846065748
1.6 0 1.0 24 -0.13173732186560666
1.6 0 1.25 22 -0.0676716035149487
1.6 0 1.25 18 -0.06693670939094348
1.6 0 1.3 10 -0.056212183740077394
1.6 0 1.3 12 -0.05753878624341543
1.6 0 1.3 14 -0.05844794122277867
1.6 0 1.3 16 -0.059071392855305806
1.6 0 1.3 18 -0.059541269746114844
1.6 0 1.3 20 -0.0599005181459938
1.6 0 1.2 22 -0.07643410327601247
1.6 0 1.3 22 -0.06019010858531185
1.6 0 1.35 12 -0.0514365397359029
1.6 0 1.35 10 -0.050282693418645864
1.6 0 1.35 14 -0.05222968893611376
1.6 0 1.35 16 -0.052775890308458015
1.6 0 1.35 18 -0.05318904880677844
1.6 0 1.4 10 -0.04515008007168007
1.6 0 1.4 12 -0.04615986275398953
1.6 0 1.4 14 -0.046854973961448616
1.6 0 1.4 16 -0.047336870757119294
1.6 0 1.2 20 -0.07605902661252174
1.6 0 1.15 24 -0.08710190059454472
1.6 0 1.4 18 -0.0477027089223124
1.6 0 1.4 20 -0.04798590307384383
1.6 0 1.45 14 -0.042186904575337233
1.6 0 1.45 10 -0.04068504658372234
1.6 0 1.45 12 -0.041573805703661856
1.6 0 1.45 16 -0.04261480689140246
1.6 0 1.45 18 -0.04294071308830952
1.6 0 1.35 20 -0.053507034823267505
1.6 0 1.45 20 -0.04319429296373509
1.6 0 1.5 10 -0.03678367798733646
1.6 0 1.5 12 -0.037570765964747586
1.6 0 1.5 14 -0.03811473039517752
1.6 0 1.5 16 -0.03849690636755974
1.6 0 1.45 22 -0.04340014531498786
1.6 0 1.5 18 -0.03878884474630271
1.6 0 1.35 24 -0.05397537441754583
1.6 0 1.05 24 -0.11406950168047976
1.6 0 1.0 22 -0.13118344726438702
1.6 0 1.5 20 -0.039017006426398895
1.6 0 1.1 22 -0.09898936126986513
1.6 0 1.05 22 -0.11360021389517462
1.6 0 1.15 22 -0.0867535180294547
1.6 0 1.2 24 -0.07673841395629925
1.6 0 1.3 24 -0.06042731353575637
1.6 0 1.35 22 -0.05376407888335744
1.6 0 1.45 24 -0.0435702384322
1.6 0 1.4 22 -0.0482153559361906
1.6 0 1.5 22 -0.03920251432725914
1.6 0 1.1 24 -0.0993916686795443
1.6 0 1.25 24 -0.06793936118122085
1.6 0 1.4 24 -0.04840451377497992
1.6 0 1.5 24 -0.03935607805877194
