10 0.8 0 0.45 0.7319574645641286 -0.2998451331743229 1.3594835284009577 1.3594835284009577
14 0.8 0 0.45 0.6442919439460923 -0.2834981745751249 1.241483688211033 1.241483688211033
16 0.8 0 0.45 0.6212079117101603 -0.27987775218833444 1.2085659174900472 1.2085659174900472
12 0.8 0 0.45 0.6803047096687749 -0.2900623294981678 1.291239779574645 1.291239779574645
18 0.8 0 0.45 0.6045768319645788 -0.27742821916145827 1.1837746095155042 1.1837746095155042
10 0.85 0 0.45 0.733613653315252 -0.30316034658960234 1.348785983690477 1.348785983690477
12 0.85 0 0.45 0.6802773128780355 -0.290893511322275 1.2814365872186042 1.2814365872186042
14 0.85 0 0.45 0.6432330972263267 -0.2826939287409923 1.23320502504634 1.23320502504634
16 0.85 0 0.45 0.6192703474086632 -0.2779261506498344 1.1998358098765183 1.1998358098765183
20 0.8 0 0.45 0.5935239182666564 -0.2761223038971521 1.1667846302384426 1.1667846302384426
18 0.85 0 0.45 0.60219341696607 -0.2747195438309234 1.1752762449534702 1.1752762449534702
10 0.9 0 0.45 0.7106288659313734 -0.296474975238228 1.3115722455660588 1.3115722455660588
12 0.9 0 0.45 0.6624097141216793 -0.28458624113423064 1.252195358511437 1.252195358511437
14 0.9 0 0.45 0.6292746869720459 -0.2767419087494242 1.208038689764691 1.208038689764691
16 0.9 0 0.45 0.6083264283237545 -0.2723348055409693 1.1790459730623744 1.1790459730623744
18 0.9 0 0.45 0.5935675066096352 -0.2694194462346712 1.1579769899333028 1.1579769899333028
20 0.85 0 0.45 0.5908376330827004 -0.27288980968026444 1.1584259966842476 1.1584259966842476
10 0.95 0 0.45 0.6699428127217038 -0.2809793757863848 1.2542278678698195 1.2542278678698195
12 0.95 0 0.45 0.632896502994532 -0.272450443682484 1.2072007401681704 1.2072007401681704
14 0.95 0 0.45 0.6078016580899636 -0.2669240108165756 1.1730341663918906 1.1730341663918906
16 0.95 0 0.45 0.5934338531776927 -0.26448787474596425 1.1527269237783642 1.1527269237783642
18 0.95 0 0.45 0.582897449175973 -0.26273748079989134 1.1377562580743432 1.1377562580743432
20 0.9 0 0.45 0.5839771031534486 -0.267834184404583 1.143972160221148 1.143972160221148
