10 0.8 0.1 0 0.9557247991131356 -0.2125480161385759 1.5854597291173003 1.5854597291173003
12 0.8 0.1 0 0.8853594621234699 -0.2226897962838187 1.5150256923196161 1.5150256923196161
14 0.8 0.1 0 0.836754979460568 -0.2299665984753944 1.4633162143677847 1.4633162143677847
16 0.8 0.1 0 0.8061283755519348 -0.2347468061152045 1.4305102774543395 1.4305102774543395
18 0.8 0.1 0 0.7845848882339944 -0.2382193695928415 1.406884105128976 1.406884105128976
20 0.8 0.1 0 0.7707521473794607 -0.2405575807499385 1.3925159389728137 1.3925159389728137
22 0.8 0.1 0 0.7634198519358698 -0.24192638502278738 1.3849305571734796 1.3849305571734796
10 0.85 0.1 0 0.9316187542093919 -0.20940099183533528 1.5448226240655483 1.5448226240655483
12 0.85 0.1 0 0.866435883221251 -0.21928698221025933 1.482418779928795 1.482418779928795
14 0.85 0.1 0 0.822198420190854 -0.22627134586838057 1.4367919239596394 1.4367919239596394
16 0.85 0.1 0 0.7948594993741728 -0.23079472636868864 1.4081751588307208 1.4081751588307208
18 0.85 0.1 0 0.7765914531603322 -0.23394417290593264 1.389345182477307 1.389345182477307
24 0.8 0.1 0 0.75690655948723 -0.24314982642817032 1.3781229327365907 1.3781229327365907
20 0.85 0.1 0 0.7646752743253642 -0.23610838904000833 1.3769505547145173 1.3769505547145173
22 0.85 0.1 0 0.756309579475997 -0.23770370213311692 1.368325998868454 1.368325998868454
10 0.9 0.1 0 0.9038051310560972 -0.20711117053152464 1.4852690107783169 1.5062316340528783
12 0.9 0.1 0 0.8453138581251164 -0.21648224045468378 1.4471195851755807 1.4471195851755807
14 0.9 0.1 0 0.8061824571128209 -0.2230153317384669 1.4078096027917155 1.4078096027917155
16 0.9 0.1 0 0.7827095135747497 -0.22715184138344155 1.38440331070659 1.38440331070659
18 0.9 0.1 0 0.7676437598248237 -0.22994824651852255 1.3690972406869373 1.3690972406869373
20 0.9 0.1 0 0.7578216683615879 -0.23188472758080825 1.3593166517084538 1.3593166517084538
10 0.95 0.1 0 0.8737095383337219 -0.20552020628788115 1.4149556968160706 1.4588904180771147
12 0.95 0.1 0 0.8234294995451967 -0.21408272719414745 1.4020864278137861 1.4104254797583244
14 0.95 0.1 0 0.7901285354260311 -0.21999275740727317 1.3777973294284105 1.3777973294284105
16 0.95 0.1 0 0.7725063324830324 -0.2233833191570623 1.3612427871943558 1.3612427871943558
18 0.95 0.1 0 0.7594918643520212 -0.22596772680012972 1.3486403792264592 1.3486403792264592
22 0.9 0.1 0 0.751009763951508 -0.2333092993342553 1.3527620101679847 1.3527620101679847
20 0.95 0.1 0 0.7517293882156072 -0.22765554601510737 1.3414858633420998 1.3414858633420998
10 1.0 0.1 0 0.858507877907186 -0.20207195398645453 1.3583027049053882 1.4264937882604516
12 1.0 0.1 0 0.8119435636658079 -0.21035129961659246 1.3460515912070388 1.3835134464850074
14 1.0 0.1 0 0.7819395242164493 -0.21593963356741588 1.338864177120581 1.3559565279126842
16 1.0 0.1 0 0.7647851705167961 -0.2193766591052644 1.3397882218404842 1.3397882218404842
18 1.0 0.1 0 0.7534382524426859 -0.2217831308114494 1.3291635310558139 1.3291635310558139
20 1.0 0.1 0 0.7467746823623997 -0.22335389480780793 1.3235378182457982 1.3235378182457982
24 0.85 0.1 0 0.7510743976331136 -0.2387955171805708 1.363248544686715 1.363248544686715
22 0.95 0.1 0 0.7463698844200244 -0.22890581132612778 1.336562517748889 1.336562517748889
10 1.05 0.1 0 0.8401394811632168 -0.19934290442169347 1.304426037074654 1.390903934667155
12 1.05 0.1 0 0.798904840510396 -0.20705819057132288 1.3543177496437222 1.3543177496437222
14 1.05 0.1 0 0.7723268892827233 -0.2122718842982083 1.2880052915105495 1.330953950611538
16 1.05 0.1 0 0.7576978061300532 -0.215406772181348 1.3180082311351158 1.3180082311351158
18 1.05 0.1 0 0.7481456723701311 -0.21759388621651593 1.2856705083150273 1.30985839097254
20 1.05 0.1 0 0.7426385624840588 -0.21902417231056112 1.3053181414537545 1.3053181414537545
22 1.0 0.1 0 0.7422360092994582 -0.2245153504073252 1.319645148106133 1.319645148106133
22 1.05 0.1 0 0.7389700032502455 -0.22007827056657348 1.2869506605769323 1.3025156560441404
24 0.9 0.1 0 0.7472195431935696 -0.2342262188965896 1.349318001588416 1.349318001588416
24 0.95 0.1 0 0.7429900970557233 -0.2297948102499989 1.333584112966601 1.333584112966601
24 1.0 0.1 0 0.7393929294437775 -0.22534874212130696 1.3174414311143465 1.3174414311143465
24 1.05 0.1 0 0.7366400207783478 -0.220852730093022 1.300829694192882 1.300829694192882
