0 0.3 10 1.1206201021107962 -0.28859882247284474 3.1861728646795417
0 0.3 12 1.0054625405786048 -0.2912045181768446 2.868636362674464
0 0.3 14 0.9262995519057973 -0.29311791721170827 2.642932891802365
0 0.3 16 0.8696503745630523 -0.2945852331283018 2.414846799997218
0 0.3 18 0.8277628398415394 -0.29574679589297403 2.006117860332378
0 0.3 20 0.7959300624543985 -0.2966889298307328 2.251753365727859
0 0.3 22 0.7711712640232363 -0.2974679632915777 2.1288936734961013
0 0.3 24 0.7515313151631374 -0.29812238417006354 2.021986752631804
0 0.35 10 1.0158629399461054 -0.2844844895214043 2.8576670267598954
0 0.35 12 0.9249790172393711 -0.2871181192546156 2.589698118655927
0 0.35 14 0.8634333524994122 -0.28905642707213886 2.3156353289626623
0 0.35 16 0.8198874217357094 -0.29054325835559014 1.94411953390475
0 0.35 18 0.7879488251175303 -0.29171900453414934 2.1577856705984546
0 0.35 20 0.7638175015375775 -0.2926709205293912 2.0328109474794354
0 0.35 22 0.745131384592814 -0.29345641132810124 1.9289622596037155
0 0.35 24 0.7303629909075183 -0.2941149069346598 1.6150088205213868
0 0.4 10 0.9449712797533814 -0.27996709806669207 2.566857865634811
0 0.4 12 0.8722819081621339 -0.28263670243212213 2.2829006104449854
0 0.4 14 0.8236161355188302 -0.28460144893281103 2.257087276702572
0 0.4 16 0.789435153411371 -0.2861059941735809 2.102894315782909
0 0.4 18 0.7644844171015706 -0.2872928571719752 1.9756499664764235
0 0.4 20 0.7456986885010736 -0.28825134166435123 1.6415098130411678
0 0.4 22 0.731196201147904 -0.28904043287454295 1.5850815878020654
0 0.4 24 0.7197681483361891 -0.2897006655890082 1.5400281239381457
0 0.45 10 0.8962584002048551 -0.27509464804124995 2.2966974385140118
0 0.45 12 0.837424150732469 -0.2778018223850854 2.236923839348073
0 0.45 14 0.798326903069985 -0.27979008434001873 2.077083376818216
0 0.45 16 0.7709814009469221 -0.2813081175862143 1.9433464940371439
0 0.45 18 0.7510778053645742 -0.28250207532396204 1.6281653411924162
0 0.45 20 0.7361317309283623 -0.2834638357366276 1.570677017476876
0 0.45 22 0.7246252610421416 -0.2842540287684662 1.5258193866610308
0 0.45 24 0.7155840522915157 -0.28491418263227725 1.4902203388464654
0 0.5 10 0.86262375317681 -0.2699079461091402 2.228430931642299
0 0.5 12 0.8144526069629832 -0.27264912192735385 2.0685067788084925
0 0.5 14 0.7825740984357701 -0.2746554088063372 1.928689449679573
0 0.5 16 0.7603309131233953 -0.27618190174276797 1.6284885917304006
0 0.5 18 0.744177815779766 -0.27737906092326875 1.5675044847548687
0 0.5 20 0.7320795025168287 -0.2783413111268835 1.5211877135320968
0 0.5 22 0.722791571874632 -0.2791306914630599 1.485279954800955
0 0.5 24 0.7155139508115855 -0.2797894761017805 1.4569958590307799
0 0.55 10 0.8395334682492944 -0.2644425433424413 2.0681161015022713
0 0.55 12 0.7996527415361575 -0.26721082572319893 1.9257243746889563
0 0.55 14 0.7733144310583911 -0.2692286767300204 1.6409131194490139
0 0.55 16 0.7549696306164414 -0.2707587859078601 1.5733942736782838
0 0.55 18 0.7416787294833657 -0.2719558368146682 1.523773203156453
0 0.55 20 0.7317513483388558 -0.2729164065633025 1.4863093744439078
0 0.55 22 0.7241511223063084 -0.2737035694580865 1.4574664540951638
0 0.55 24 0.7182109838134443 -0.2743600693842376 1.4339825055083495
0 0.6 10 0.823996816630556 -0.25873059213689614 1.9346926623307104
0 0.6 12 0.7906381516585795 -0.2615174630436642 1.797683170858143
0 0.6 14 0.7686312867888293 -0.26354049127403306 1.5876480460303408
0 0.6 16 0.7533320034956518 -0.26506999739504694 1.5323832366767234
0 0.6 18 0.7422761298515003 -0.2662642844673286 1.491921069579622
0 0.6 20 0.7340408108808215 -0.2672215163079838 1.4615308254692798
0 0.6 22 0.7277518469771621 -0.26800540774707055 1.3630182235898232
0 0.6 24 0.7228469209891066 -0.2686589260557964 1.3566677921173689
0 0.65 10 0.8139970679722481 -0.2528022868746677 1.821068062983783
0 0.65 12 0.785839202992589 -0.2555988686655891 1.6109716218110868
0 0.65 14 0.7672816664895802 -0.2576212974543183 1.546700484715966
0 0.65 16 0.7544086327927746 -0.25914669531184115 1.5013956321146198
0 0.65 18 0.745130976930149 -0.26033611121863026 1.4682808763540744
0 0.65 20 0.7382377280835628 -0.2612887019767987 1.3718022001516268
0 0.65 22 0.7329847095331924 -0.2620684717590867 1.365327317316992
0 0.65 24 0.7288943944107003 -0.26271841559168496 1.360538893708496
0 0.7 10 0.8081515875680292 -0.2466868183083048 1.72236664047257
0 0.7 12 0.7842011498535755 -0.24948465675158113 1.5672801171910273
0 0.7 14 0.768437152465773 -0.25150149892706636 1.5145482451316903
0 0.7 16 0.7575286164486381 -0.2530199112146587 1.4772486015505546
0 0.7 18 0.7496868814333113 -0.25420274140823074 1.3804273637109554
0 0.7 20 0.7438730357410637 -0.2551496000411915 1.3735726525183258
0 0.7 22 0.7394497604879605 -0.2559244962292284 1.3686407063278043
0 0.7 24 0.7360095248237888 -0.2565703066692529 1.3252997600592458
0 0.75 10 0.8054987683969314 -0.24041290740093868 1.6356562884669157
0 0.75 12 0.7850005781543279 -0.24320436123750608 1.5317632011033875
0 0.75 14 0.7715319093301258 -0.24521139111923848 1.4883763094427127
0 0.75 16 0.7622347935955334 -0.24672042042393785 1.3886653398591482
0 0.75 18 0.7555663793926353 -0.24789520036183577 1.3811003973973528
0 0.75 20 0.7506307125456093 -0.2488353446951186 1.3758220269463652
0 0.75 22 0.7468798890757951 -0.24960464876749774 1.324032390067259
0 0.75 24 0.7439648787625037 -0.25024576394158454 1.2628906379076468
0 0.8 10 0.8053605078481166 -0.23400902707988686 1.5592955153867794
0 0.8 12 0.7877316250794817 -0.23678738629105942 1.5019851030534686
0 0.8 14 0.7761713198716529 -0.23878101631657372 1.4563796250948038
0 0.8 16 0.7682097310999212 -0.24027859793509707 1.3876791891133076
0 0.8 18 0.7625094177833589 -0.241444005394584 1.3818362651774088
0 0.8 20 0.7582953066816529 -0.2423764972571191 1.3295691561925267
0 0.8 22 0.7550951737471436 -0.24313948985444114 1.266193524019019
