0 10 1.25 0.8756303751468151 -0.17127656973554098 1.9107708051475303
0 10 1.0 0.8220281825014464 -0.20765215443448448 1.4768589946092612
0 10 0.8333333333333334 0.790443177422836 -0.232447870668861 1.5670030715644772
0 10 0.7142857142857143 0.769143364783493 -0.24972038379376618 1.6230077620710759
0 10 0.625 0.7535791167139338 -0.2621357167290042 1.6531442443667077
0 10 0.5555555555555556 0.7416107024346827 -0.2713361111099701 1.6710015763915307
0 10 0.5 0.732079502516962 -0.27834131112688426 1.682283959464364
0 10 0.45454545454545453 0.7242917902121719 -0.2838016930565308 1.7674280847175599
0 10 0.4166666666666667 0.717801142790074 -0.2881448420927137 1.7656256254610745
0 15 1.875 1.0556714139630858 -0.10538049540606466 2.145413050115194
0 15 1.5 0.9315011170466961 -0.1450003837050292 1.2544222346217702
0 15 1.25 0.8625238832805475 -0.1774407096254557 1.332627102752309
0 15 1.0714285714285714 0.8193270009992736 -0.20267071898738864 1.3689450284127285
0 15 0.9375 0.7895821707277034 -0.22207069675318009 1.4093620099329394
0 15 0.8333333333333334 0.7676372574680435 -0.23707819634621943 1.4210260224572362
0 15 0.75 0.7506307125456047 -0.24883534469511917 1.4224400275299998
0 15 0.6818181818181818 0.7369753662554157 -0.2581806445340307 1.4198440768098937
0 15 0.625 0.7257190521483026 -0.26571659209407855 1.4156290080725231
0 20 2.5 1.3082031128851708 -0.06575526793368112 2.627462142687069
0 20 2.0 1.1009648206675853 -0.09800792370284118 1.2353006303932386
0 20 1.6666666666666667 0.9809582740719208 -0.12931812185548278 1.2534413248212
0 20 1.4285714285714286 0.9065407820532059 -0.15709158424955305 1.2474247720248257
0 20 1.25 0.8570389517174382 -0.18052375707264628 1.2605725495752114
0 20 1.1111111111111112 0.8506980930628613 -0.19984970297431603 1.2791560014832413
0 20 1.0 0.7956915900511721 -0.21568161850595136 1.2998300431006253
0 20 0.9090909090909091 0.7752147816379691 -0.2286728871874673 1.3232849090889913
0 20 0.8333333333333334 0.7587039053153299 -0.23939543708272715 1.3474646674458746
0 25 3.125 1.5939390826163642 -0.04359835081525357 3.1928444802944336
0 25 2.5 1.3079426332574742 -0.06754336531067864 1.3983815379707731
0 25 2.0833333333333335 1.1329068465653696 -0.09346586262758798 1.29306329277928
0 25 1.7857142857142858 1.0206418646559519 -0.11913316886757111 1.2235722878328263
0 25 1.5625 0.9454480885995477 -0.142930319573506 1.188071657323747
0 25 1.3888888888888888 0.8927792119225841 -0.16406506701696244 1.1718232753668116
0 25 1.25 0.8542412934986282 -0.18237359479023396 1.1668515468358676
0 25 1.1363636363636365 0.8249019319148106 -0.19803800229593332 1.1692885476528088
0 25 1.0416666666666667 0.801787458581455 -0.21137951664659657 1.1763973791959699
0.125 10 1.25 1.092667533006864 -0.14409112514367323 2.2141601548954783
0.125 10 1.0 1.036136494048604 -0.17837236144242846 1.622090136822425
0.125 10 0.8333333333333334 1.0033838411019713 -0.2034522962101216 1.7252476773242946
0.125 10 0.7142857142857143 0.9813313231545973 -0.22196201639228505 1.7924166929398082
0.125 10 0.625 0.9651293483240975 -0.23592402960517217 1.82876644365304
0.125 10 0.5555555555555556 0.9525802242064815 -0.24670812421988397 1.849885196284131
0.125 10 0.5 0.9425154258715747 -0.2552237834412865 1.8631341810114534
0.125 10 0.45454545454545453 0.9342388159289766 -0.26208170803958236 1.8719967660805459
0.125 10 0.4166666666666667 0.9273015867479728 -0.2677005636429284 1.8781889836654861
0.125 15 1.875 1.2876226633277559 -0.08773376578248805 2.5750452934100485
0.125 15 1.5 1.156218354615976 -0.12094046886708805 1.4552520464368064
0.125 15 1.25 1.0835903575594017 -0.14966746901243752 1.4971300529762164
0.125 15 1.0714285714285714 1.0389405019892677 -0.17330096576297077 1.550854083211818
0.125 15 0.9375 1.0086908129686387 -0.19241569860169713 1.5954408803283773
0.125 15 0.8333333333333334 0.9865770454845743 -0.2078707152249616 1.6112150907971798
0.125 15 0.75 0.9694965709898906 -0.22045705895943724 1.6159131543153302
0.125 15 0.6818181818181818 0.9557795917775183 -0.23081191071948126 1.6479323604001903
0.125 15 0.625 0.9444507054747597 -0.23942482313153932 1.6495731008197667
0.125 20 2.5 1.549706004666981 -0.05578049336706553 3.0997183041870855
0.125 20 2.0 1.3357137611055823 -0.08186151278702478 1.4733017194337017
0.125 20 1.6666666666666667 1.2097488345662708 -0.10769673504331617 1.4398827840382382
0.125 20 1.4285714285714286 1.1313845867306198 -0.13149153846900338 1.4166874752334182
0.125 20 1.25 1.0797436979322526 -0.15245574209557822 1.415806145301678
0.125 20 1.1111111111111112 1.064917213551747 -0.17049731825229375 1.4252061114432906
0.125 20 1.0 1.0170428024005265 -0.1858691199717874 1.4396804579231524
0.125 20 0.9090909090909091 0.9964844820874255 -0.19893962773164484 1.4575249315092902
0.125 20 0.8333333333333334 0.9800083846412119 -0.21008013344901802 1.476838948450799
0.125 25 3.125 1.8398585111037626 -0.03783948410862495 3.6804124608239444
0.125 25 2.5 1.646264875804472 -0.057317912987194186 1.6105420802956383
0.125 25 2.0833333333333335 1.3692376040879597 -0.07826334995864395 1.504083432017532
0.125 25 1.7857142857142858 1.2520053825744568 -0.0992731259481262 1.4203356132954772
0.125 25 1.5625 1.172980750327168 -0.119277620516969 1.3719541719154082
0.125 25 1.3888888888888888 1.1177773613247528 -0.1376468999955815 1.3453152899660459
0.125 25 1.25 1.0777587636984212 -0.15412870627450645 1.3322920923402952
0.125 25 1.1363636363636365 1.0476556827927097 -0.16872051068882624 1.3281240074821652
0.125 25 1.0416666666666667 1.0242122531382911 -0.18155372158627836 1.3296717593545908
0.25 10 1.25 1.3164828902186565 -0.12331945253193725 2.4990202867916596
0.25 10 1.0 1.2573361293750147 -0.1550384278153415 1.786007087064433
0.25 10 0.8333333333333334 1.2240135848021243 -0.1795804932227311 1.883301895373236
0.25 10 0.7142857142857143 1.2018626771624927 -0.19854462518842425 1.9617485006954998
0.25 10 0.625 1.1856134840819639 -0.21339588117787064 2.0097122975762662
0.25 10 0.5555555555555556 1.172990784825713 -0.2252296768933767 2.0349686785161434
0.25 10 0.5 1.1628251203345403 -0.23482418619771597 2.0497980824334103
0.25 10 0.45454545454545453 1.1544311279421748 -0.24272896685077747 2.0594256206537698
0.25 10 0.4166666666666667 1.1473692256281136 -0.249336052460717 2.0660341704881655
0.25 15 1.875 1.5239345105790174 -0.07481360076485229 2.999084098524942
0.25 15 1.5 1.3862392008972164 -0.10299537540740729 1.6456802360975828
0.25 15 1.25 1.3099512273977443 -0.12833611565557446 1.6722877752693828
0.25 15 1.0714285714285714 1.2637575142318371 -0.1500916772452297 1.7107238533598141
0.25 15 0.9375 1.2330754988853727 -0.16840303137827903 1.7589463243856036
0.25 15 0.8333333333333334 1.210981016165356 -0.18373943536774295 1.8040793681369958
0.25 15 0.75 1.194057313222872 -0.19661865495779407 1.835521875644768
0.25 15 0.6818181818181818 1.1805105725327272 -0.2075024473847179 1.8409605937743319
0.25 15 0.625 1.1693251151131145 -0.216771539139568 1.8417341265496712
0.25 20 2.5 1.7932866970544414 -0.048352685611682905 3.572614778404344
0.25 20 2.0 1.5741398585626276 -0.07001834272163573 1.6918541282141506
0.25 20 1.6666666666666667 1.4431756852456583 -0.09171982535802829 1.64062946435305
0.25 20 1.4285714285714286 1.3610659932861284 -0.1122138434774242 1.6035886942973236
0.25 20 1.25 1.307142409984269 -0.1308444589381995 1.5910744131315067
0.25 20 1.1111111111111112 1.2699112213067654 -0.14740582757023038 1.5919863796005382
0.25 20 1.0 1.2428562104218321 -0.16195851840990047 1.6003254144059953
0.25 20 0.9090909090909091 1.2222395806641728 -0.17468782191712887 1.6131072095525179
0.25 20 0.8333333333333334 1.2058803190506593 -0.1858189272977878 1.6281543572523642
0.25 25 3.125 2.089263001426728 -0.03340397243725121 4.168813281882048
0.25 25 2.5 1.8774707308834144 -0.04969708244035744 1.8458877953123718
0.25 25 2.0833333333333335 1.6088594314051554 -0.06708962011521054 1.724800051107284
0.25 25 1.7857142857142858 1.4875608594956553 -0.08464957230702307 1.6304460730290216
0.25 25 1.5625 1.4050802131806102 -0.10165495818140477 1.5721745540902419
