10 25 0 0.35 -4.305829437333815e-07
12 25 0 0.35 -2.237999264507056e-07
14 25 0 0.35 -1.4642864712911986e-07
16 25 0 0.35 -1.1144380186327434e-07
18 25 0 0.35 -9.413056553528944e-08
20 25 0 0.35 -8.476441378505531e-08
22 25 0 0.35 -7.973243661095213e-08
24 25 0 0.35 -7.694652934247646e-08
