10 25 0.9 0.1 -0.052934601362681695
14 25 0.9 0.1 -0.04782932448140843
16 25 0.9 0.1 -0.04636290578526255
12 25 0.9 0.1 -0.05006332855233743
20 25 0.9 0.1 -0.04450018253644701
18 25 0.9 0.1 -0.045244840907409926
22 25 0.9 0.1 -0.04392216958760199
24 25 0.9 0.1 -0.04353070549842153
