10 0.8 0.30 0.00 -0.5921710001206 -0.5921710001206 0.0000000000000
12 0.8 0.30 0.00 -0.6109977360895 -0.6109977360895 0.0000000000000
14 0.8 0.30 0.00 -0.6233185066574 -0.6233185066574 0.0000000000000
16 0.8 0.30 0.00 -0.6313605822111 -0.6313605822111 0.0000000000000
18 0.8 0.30 0.00 -0.6367805287073 -0.6367805287073 0.0000000000000
20 0.8 0.30 0.00 -0.6401578093447 -0.6401578093447 0.0000000000000
22 0.8 0.30 0.00 -0.6415815737299 -0.6415815737299 0.0000000000000
24 0.8 0.30 0.00 -0.6429804809712 -0.6429804809712 0.0000000000000
10 0.85 0.30 0.00 -0.5122300808407 -0.5122300808407 0.0000000000000
12 0.85 0.30 0.00 -0.5280613547311 -0.5280613547311 0.0000000000000
14 0.85 0.30 0.00 -0.5382902990456 -0.5382902990456 0.0000000000000
16 0.85 0.30 0.00 -0.5447618210202 -0.5447618210202 0.0000000000000
18 0.85 0.30 0.00 -0.5488563796989 -0.5488563796989 0.0000000000000
20 0.85 0.30 0.00 -0.5514479741029 -0.5514479741029 0.0000000000000
22 0.85 0.30 0.00 -0.5531742139042 -0.5531742139042 0.0000000000000
24 0.85 0.30 0.00 -0.5541297945119 -0.5541297945119 0.0000000000000
10 0.9 0.30 0.00 -0.4477552695812 -0.4477552695812 0.0000000000000
12 0.9 0.30 0.00 -0.4606725766710 -0.4606725766710 0.0000000000000
14 0.9 0.30 0.00 -0.4688946459736 -0.4688946459736 0.0000000000000
16 0.9 0.30 0.00 -0.4738689646745 -0.4738689646745 0.0000000000000
18 0.9 0.30 0.00 -0.4768492829700 -0.4768492829700 0.0000000000000
20 0.9 0.30 0.00 -0.4787185415495 -0.4787185415495 0.0000000000000
22 0.9 0.30 0.00 -0.4799376873959 -0.4799376873959 0.0000000000000
24 0.9 0.30 0.00 -0.4804670372149 -0.4804670372149 0.0000000000000
10 0.95 0.30 0.00 -0.3949934194621 -0.3949934194621 0.0000000000000
12 0.95 0.30 0.00 -0.4050614965581 -0.4050614965581 0.0000000000000
14 0.95 0.30 0.00 -0.4113656773533 -0.4113656773533 0.0000000000000
16 0.95 0.30 0.00 -0.4145571682403 -0.4145571682403 0.0000000000000
18 0.95 0.30 0.00 -0.4168720183651 -0.4168720183651 0.0000000000000
20 0.95 0.30 0.00 -0.4181320172200 -0.4181320172200 0.0000000000000
22 0.95 0.30 0.00 -0.4189405141197 -0.4189405141197 0.0000000000000
24 0.95 0.30 0.00 -0.4193707452156 -0.4193707452156 0.0000000000000
10 1.0 0.30 0.00 -0.3477150682796 -0.3477150682796 0.0000000000000
12 1.0 0.30 0.00 -0.3562362915993 -0.3562362915993 0.0000000000000
14 1.0 0.30 0.00 -0.3614304284341 -0.3614304284341 0.0000000000000
16 1.0 0.30 0.00 -0.3643404960840 -0.3643404960840 0.0000000000000
18 1.0 0.30 0.00 -0.3661623694427 -0.3661623694427 0.0000000000000
20 1.0 0.30 0.00 -0.3671234024373 -0.3671234024373 0.0000000000000
22 1.0 0.30 0.00 -0.3677247993035 -0.3677247993035 0.0000000000000
24 1.0 0.30 0.00 -0.3680346621874 -0.3680346621874 0.0000000000000
10 1.05 0.30 0.00 -0.3085623562432 -0.3085623562432 0.0000000000000
12 1.05 0.30 0.00 -0.3154319805366 -0.3154319805366 0.0000000000000
14 1.05 0.30 0.00 -0.3196298320406 -0.3196298320406 0.0000000000000
16 1.05 0.30 0.00 -0.3218488757723 -0.3218488757723 0.0000000000000
18 1.05 0.30 0.00 -0.3232115576960 -0.3232115576960 0.0000000000000
20 1.05 0.30 0.00 -0.3238989453946 -0.3238989453946 0.0000000000000
22 1.05 0.30 0.00 -0.3243077074726 -0.3243077074726 0.0000000000000
24 1.05 0.30 0.00 -0.3245158400888 -0.3245158400888 0.0000000000000
10 1.1 0.30 0.00 -0.2749487983405 -0.2749487983405 0.0000000000000
12 1.1 0.30 0.00 -0.2805160591932 -0.2805160591932 0.0000000000000
14 1.1 0.30 0.00 -0.2838619939158 -0.2838619939158 0.0000000000000
16 1.1 0.30 0.00 -0.2855398727883 -0.2855398727883 0.0000000000000
18 1.1 0.30 0.00 -0.2865575774137 -0.2865575774137 0.0000000000000
20 1.1 0.30 0.00 -0.2870484375111 -0.2870484375111 0.0000000000000
22 1.1 0.30 0.00 -0.2873431911086 -0.2873431911086 0.0000000000000
24 1.1 0.30 0.00 -0.2874827799671 -0.2874827799671 0.0000000000000
10 1.15 0.30 0.00 -0.2458767067621 -0.2458767067621 0.0000000000000
12 1.15 0.30 0.00 -0.2504245119682 -0.2504245119682 0.0000000000000
14 1.15 0.30 0.00 -0.2530788404225 -0.2530788404225 0.0000000000000
16 1.15 0.30 0.00 -0.2543622708282 -0.2543622708282 0.0000000000000
18 1.15 0.30 0.00 -0.2551210911338 -0.2551210911338 0.0000000000000
20 1.15 0.30 0.00 -0.2554710706774 -0.2554710706774 0.0000000000000
22 1.15 0.30 0.00 -0.2556771426659 -0.2556771426659 0.0000000000000
24 1.15 0.30 0.00 -0.2557706860335 -0.2557706860335 0.0000000000000
10 1.2 0.30 0.00 -0.2206839513450 -0.2206839513450 0.0000000000000
12 1.2 0.30 0.00 -0.2243521729971 -0.2243521729971 0.0000000000000
14 1.2 0.30 0.00 -0.2264721857416 -0.2264721857416 0.0000000000000
16 1.2 0.30 0.00 -0.2274460475869 -0.2274460475869 0.0000000000000
18 1.2 0.30 0.00 -0.2280113091300 -0.2280113091300 0.0000000000000
20 1.2 0.30 0.00 -0.2282606302693 -0.2282606302693 0.0000000000000
