0.05 0.95 10 -0.0931149 -0.04381399796084615 -0.0493009 2.5
0.05 0.95 12 -0.104899 -0.07271996828259471 -0.0321791 2.0833333333333335
0.05 0.95 14 -0.129841 -0.11052058356813611 -0.0193201 1.7857142857142858
0.05 0.95 16 -0.167029 -0.15735842734592123 -0.00967098 1.5625
0.05 0.95 18 -0.215122 -0.21336187402203233 -0.00175997 1.3888888888888888
0.05 0.95 20 -0.273814 -0.2783861213681888 0.00457164 1.25
0.05 0.95 22 -0.342378 -0.3523937276298876 0.0100161 1.1363636363636365
0.05 0.95 24 -0.420675 -0.43520622911969403 0.0145307 1.0416666666666667
0.05 0.95 26 -0.508242 -0.5267666395988113 0.0185244 0.9615384615384616
