0.025 0.12523321220525702 1.0018656976420561 0.475 0.12478031057847108 1.0036295920781597
0.075 0.12909565217625077 1.0327652174100062 0.425 0.12090495267167792 1.0677449461215622
0.125 0.1288347658859205 1.030678127087364 0.375 0.12116631051424981 1.063288676028217
0.175 0.1275917828290664 1.0207342626325313 0.325 0.12240825388370297 1.0423462371278345
0.225 0.12591089461956723 1.0072871569565378 0.275 0.12408918235854391 1.0146806693895336
0.275 0.12408918235854391 0.9927134588683513 0.225 0.12591089461956723 0.9855317344338826
0.325 0.12240825388370297 0.9792660310696237 0.175 0.1275917828290664 0.9593741161818565
0.375 0.12116631051424981 0.9693304841139985 0.125 0.1288347658859205 0.9404783691813366
0.425 0.12090495267167792 0.9672396213734233 0.075 0.12909565217625077 0.9365532505045924
0.475 0.12478031057847108 0.9982424846277687 0.025 0.12523321220525702 0.9963835342173957
