0.01 0.045110931722903674 0.4811832717109725 0.49 0.14239198232935998 0.3168080883835142
0.03 0.0741879434271717 0.7913380632231647 0.47 0.11331217433755361 0.654721735425957
0.05 0.08260165917450536 0.8810843645280572 0.45 0.10489858703199649 0.7874430105460806
0.07 0.08662641907913983 0.9240151368441581 0.43 0.10087237989768941 0.8587724327214382
0.09 0.08894452325966228 0.9487415814363976 0.41 0.09854844694676292 0.902546169070642
0.11 0.0904241138751354 0.9645238813347775 0.39 0.09707813158874368 0.9314570892052497
0.13 0.09142174633198465 0.9751652942078363 0.37 0.09607805406511741 0.9515361985789499
0.15 0.09212121635620069 0.982626307799474 0.35 0.09537815440322044 0.9658523687379111
0.17 0.09262579036589762 0.9880084305695745 0.33 0.09487054892564736 0.9763387206549313
0.19 0.09300449907125756 0.9920479900934139 0.31 0.09449484880825663 0.984228243594281
0.21 0.09329584394146813 0.9951556687089934 0.29 0.09420424954252919 0.9903570634501901
0.23 0.09353516482246385 0.9977084247729477 0.27 0.09396416434531923 0.9954344347566504
0.25 0.09374973183394447 0.9999971395620744 0.25 0.09374973183394447 1.0
0.27 0.09396416434531923 1.002284419683405 0.23 0.09353516482246385 1.0045865052322263
0.29 0.09420424954252919 1.0048453284536447 0.21 0.09329584394146813 1.009736828166011
0.31 0.09449484880825663 1.0079450539547374 0.19 0.09300449907125756 1.01602449077068
0.33 0.09487054892564736 1.0119525218735719 0.17 0.09262579036589762 1.0242347034328378
0.35 0.09537815440322044 1.017366980301018 0.15 0.09212121635620069 1.0353549179640258
0.37 0.09607805406511741 1.0248325766945856 0.13 0.09142174633198465 1.0509321678916967
0.39 0.09707813158874368 1.0355000702799326 0.11 0.0904241138751354 1.0735867616330381
0.41 0.09854844694676292 1.0511834340988044 0.09 0.08894452325966228 1.107976560389932
0.43 0.10087237989768941 1.0759720522420204 0.07 0.08662641907913983 1.1644528421004545
0.45 0.10489858703199649 1.1189182616746292 0.05 0.08260165917450536 1.2699331718069529
0.47 0.11331217433755361 1.2086631929339051 0.03 0.0741879434271717 1.5273664304873085
0.49 0.14239198232935998 1.5188478115131732 0.01 0.045110931722903674 3.15648506672419
