10 25 0.2 0.25 -0.14404836871112353 0.13243477286725075 -0.09783547640278613 -0.2764831415783743 -0.0462128923083374
12 25 0.2 0.25 -0.15857051967049582 0.14480476262975878 -0.06832772995876103 -0.30337528230025457 -0.09024278971173479
14 25 0.2 0.25 -0.17053566075016327 0.15515992698866227 -0.031396422768382226 -0.32569558773882556 -0.13913923798178104
16 25 0.2 0.25 -0.1805967651630409 0.16403885337027513 0.0067318560431053505 -0.34463561853331603 -0.18732862120614627
18 25 0.2 0.25 -0.18925032752861484 0.1717991962307984 0.03715925543571557 -0.36104952375941324 -0.22640958296433042
20 25 0.2 0.25 -0.19680782767264066 0.1786868872968605 0.059469886401183024 -0.37549471496950115 -0.25627771407382366
22 25 0.2 0.25 -0.20352514271515232 0.18487673200352095 0.07656729008118597 -0.38840187471867327 -0.2800924327963383
24 25 0.2 0.25 -0.2095557674281165 0.19049672515410193 0.09043552546440022 -0.4000524925822184 -0.2999912928925167
