0.05 0 1.0 12 -0.44835635365172005
0.05 0 1.0 10 -0.4305738948810173
0.05 0 1.0 14 -0.46033239480976756
0.05 0 1.0 16 -0.4676533483470726
0.05 0 1.0 18 -0.4727593704237239
0.05 0 1.05 12 -0.4013706421893808
0.05 0 1.05 10 -0.38631169206358534
0.05 0 1.05 14 -0.4115230053598417
0.05 0 1.05 16 -0.4175825073990347
0.05 0 1.05 18 -0.4217914260638705
0.05 0 1.1 10 -0.34790132141784513
0.05 0 1.1 14 -0.36930326988265777
0.05 0 1.1 12 -0.36074010244309046
0.05 0 1.1 16 -0.37433254667070875
0.05 0 1.1 18 -0.37783232481743284
0.05 0 1.15 10 -0.31430344779090075
0.05 0 1.15 12 -0.3253407041943276
0.05 0 1.15 14 -0.332574712332463
0.05 0 1.15 16 -0.33680740157483335
0.05 0 1.0 20 -0.47606552991741846
0.05 0 1.05 20 -0.42451954680331516
0.05 0 1.2 10 -0.2848958802385349
0.05 0 1.2 12 -0.2943362255054081
0.05 0 1.2 14 -0.300500562337131
0.05 0 1.2 16 -0.30407738419190083
0.05 0 1.15 18 -0.33974426876446484
0.05 0 1.2 18 -0.3065660082916539
0.05 0 1.1 20 -0.38011256266851917
0.05 0 1.25 10 -0.25896850260375914
0.05 0 1.25 12 -0.2670926293307335
0.05 0 1.25 14 -0.2723559827641731
0.05 0 1.25 16 -0.27540278221292414
0.05 0 1.15 20 -0.34167487466158847
0.05 0 1.25 18 -0.2775326900337938
0.05 0 1.25 20 -0.27897093169961307
0.05 0 1.3 12 -0.24304807619025728
0.05 0 1.3 10 -0.23604315744780763
0.05 0 1.3 14 -0.24754112920832524
0.05 0 1.3 16 -0.2501596832394347
0.05 0 1.3 18 -0.25200121009537907
0.05 0 1.2 20 -0.30822152041084927
0.05 0 1.35 10 -0.21566547955274626
0.05 0 1.35 12 -0.22172902122338958
0.05 0 1.35 14 -0.22562768723075927
0.05 0 1.35 16 -0.22789709418134296
0.05 0 1.25 22 -0.2800463118802368
0.05 0 1.35 18 -0.22950388198227106
0.05 0 1.3 22 -0.25423936084399784
0.05 0 1.4 12 -0.20280575083469657
0.05 0 1.4 14 -0.20618889597787718
0.05 0 1.4 10 -0.1975364079370042
0.05 0 1.4 16 -0.20817243170351563
0.05 0 1.3 20 -0.2532626384538467
0.05 0 1.35 22 -0.23149606919182963
0.05 0 1.4 18 -0.20958818471536753
0.05 0 1.1 24 -0.383061645481865
0.05 0 1.35 20 -0.2306225122960031
0.05 0 1.45 10 -0.18133867478393348
0.05 0 1.45 14 -0.18888838566017727
0.05 0 1.45 12 -0.1859348615792206
0.05 0 1.45 16 -0.19063657879554097
0.05 0 1.0 22 -0.4784986658170746
0.05 0 1.4 22 -0.21137702732772345
0.05 0 1.45 20 -0.19279760379674019
0.05 0 1.45 18 -0.1918945099802705
0.05 0 1.5 12 -0.17085800320757016
0.05 0 1.5 10 -0.16682434777861363
0.05 0 1.5 14 -0.17345177557171226
0.05 0 1.5 16 -0.17500483185833104
0.05 0 1.45 22 -0.1935130130990932
0.05 0 1.5 18 -0.1761314867483959
0.05 0 1.5 20 -0.17695188067634487
0.05 0 1.4 20 -0.21058927150240714
0.05 0 1.3 24 -0.25500139452347054
0.05 0 1.05 22 -0.426519278644565
0.05 0 1.4 24 -0.2120052707754955
0.05 0 1.15 22 -0.3431278317940076
0.05 0 1.1 22 -0.3818132685999038
0.05 0 1.2 22 -0.30947945294494805
0.05 0 1.5 22 -0.17760551432403368
0.05 0 1.2 24 -0.31043335623232143
0.05 0 1.5 24 -0.17813494122789017
0.05 0 1.35 24 -0.23218572741972607
0.05 0 1.0 24 -0.48023118478187515
0.05 0 1.45 24 -0.19408842382598931
0.05 0 1.05 24 -0.42797799838208866
0.05 0 1.25 24 -0.2808944137372611
