0.35 0 1.0 10 -0.30297444832102194
0.35 0 1.0 12 -0.31472130413647
0.35 0 1.0 14 -0.32271941597686987
0.35 0 1.0 16 -0.3277661087336188
0.35 0 1.0 18 -0.33135598779060227
0.35 0 1.0 20 -0.33377679111478903
0.35 0 1.05 12 -0.2779993502247204
0.35 0 1.05 14 -0.28471274574360256
0.35 0 1.05 16 -0.2888755480757764
0.35 0 1.05 10 -0.26815500474373766
0.35 0 1.05 18 -0.29183192731058744
0.35 0 1.05 20 -0.2938349419273698
0.35 0 1.0 22 -0.3356002165684593
0.35 0 1.1 10 -0.23834081633370183
0.35 0 1.1 14 -0.25227427227632726
0.35 0 1.1 16 -0.25572506823799035
0.35 0 1.1 12 -0.2466532462614127
0.35 0 1.05 22 -0.2953421787392659
0.35 0 1.15 12 -0.21970461274137662
0.35 0 1.15 10 -0.2126239961357495
0.35 0 1.15 14 -0.22442680554800123
0.35 0 1.15 16 -0.22732748500334488
0.35 0 1.1 18 -0.2581840561064086
0.35 0 1.2 14 -0.20041630452986636
0.35 0 1.2 12 -0.19641227561594507
0.35 0 1.2 10 -0.19039643271301993
0.35 0 1.15 18 -0.22939346044266953
0.35 0 1.2 16 -0.2028686715339898
0.35 0 1.25 12 -0.17620309605161863
0.35 0 1.25 10 -0.1710563380016675
0.35 0 1.25 16 -0.18170222231826383
0.35 0 1.25 14 -0.17961074556337767
0.35 0 1.25 18 -0.18320575480200418
0.35 0 1.15 20 -0.23081896646192962
0.35 0 1.1 20 -0.25986319629536325
0.35 0 1.3 10 -0.15417026021919183
0.35 0 1.3 14 -0.1614944845410294
0.35 0 1.3 12 -0.1585886091939183
0.35 0 1.2 18 -0.20462229449706876
0.35 0 1.3 16 -0.16329455278108876
0.35 0 1.05 24 -0.2964798452690082
0.35 0 1.3 18 -0.16459638317876257
0.35 0 1.35 14 -0.14567994176714397
0.35 0 1.35 10 -0.1393524893934021
0.35 0 1.35 12 -0.1431646127374693
0.35 0 1.35 16 -0.14724236694178128
0.35 0 1.3 20 -0.16552989882190794
0.35 0 1.2 20 -0.2058470422519599
0.35 0 1.35 18 -0.1483794503548881
0.35 0 1.4 10 -0.12632444743282675
0.35 0 1.4 12 -0.12963001618826317
0.35 0 1.4 14 -0.13181164876943413
0.35 0 1.4 16 -0.13317900052753373
0.35 0 1.25 20 -0.18427037230108081
0.35 0 1.45 10 -0.11482130612684713
0.35 0 1.45 12 -0.11770129551653641
0.35 0 1.45 14 -0.11960588715740934
0.35 0 1.45 16 -0.12081193034880847
0.35 0 1.4 18 -0.13418101822439094
0.35 0 1.45 18 -0.12170162052745523
0.35 0 1.45 20 -0.12236375967990445
0.35 0 1.5 10 -0.10463169161370907
0.35 0 1.5 12 -0.10715725273916178
0.35 0 1.5 14 -0.10883045999991514
0.35 0 1.5 16 -0.1099019961951635
0.35 0 1.5 18 -0.11069751534996289
0.35 0 1.45 22 -0.12289423364869766
0.35 0 1.35 20 -0.14920579085891017
0.35 0 1.5 20 -0.11129576763072364
0.35 0 1.35 22 -0.14986108254307015
0.35 0 1.4 22 -0.13550604259654586
0.35 0 1.1 22 -0.2611457319739164
0.35 0 1.5 22 -0.111776954267716
0.35 0 1.5 24 -0.11217070492958923
0.35 0 1.4 20 -0.13491821102832455
0.35 0 1.1 24 -0.2621203400762337
0.35 0 1.0 24 -0.33694775826228757
0.35 0 1.35 24 -0.15038791648568642
0.35 0 1.4 24 -0.13598200322122017
0.35 0 1.2 24 -0.20753981329457125
0.35 0 1.25 22 -0.18508858943902531
0.35 0 1.45 24 -0.12332626403751044
0.35 0 1.25 24 -0.18574533151717817
0.35 0 1.3 24 -0.16685189801995912
0.35 0 1.2 22 -0.20679787213640866
0.35 0 1.15 22 -0.23191667770758137
0.35 0 1.3 22 -0.16626549963511203
