1 -0.2511190189238651 -0.15111901892386514 -0.02555950946193257
2 0.3260549435006103 0.17493592457674517 0.011908452826440014
3 -0.2772326599684089 -0.10229673539166373 0.03631959459254072
4 0.29136745006064857 0.1890707146689848 0.04338698963866054
5 -0.2812335871911115 -0.09216287252212672 0.048453921073429045
6 0.2840650196752989 0.19190214715317216 0.04986963731552272
7 -0.2820597764563105 -0.09015762930313831 0.05087225892501693
8 0.2825246813208243 0.19236705201768597 0.05110471135727383
9 -0.28252468132082353 -0.09015762930313759 0.05110471135727419
10 0.2820597764563101 0.19190214715317253 0.05087225892501747
11 -0.2840650196753006 -0.0921628725221281 0.049869637315522214
12 0.28123358719111274 0.18907071466898465 0.048453921073428274
13 -0.29136745006065057 -0.10229673539166592 0.04338698963865936
14 0.2772326599684095 0.1749359245767436 0.036319594592538834
15 -0.32605494350061126 -0.15111901892386764 0.011908452826437974
16 0.25111901892386745 0.09999999999999978 -0.02555950946193393
