10 25 0.2 0.4 -0.09151703788043083 0.13243477286725075 -0.026045506586432673 -0.22395181074768158 -0.06547153129399816
12 25 0.2 0.4 -0.09141845097465558 0.14480476262975878 -0.0012840037476340637 -0.23622321360441434 -0.09013444722702152
14 25 0.2 0.4 -0.09260722383869187 0.15515992698866227 0.02196537091344148 -0.24776715082735412 -0.11457259475213336
16 25 0.2 0.4 -0.09499650430294306 0.16403885337027513 0.041769416990101574 -0.25903535767321817 -0.13676592129304463
18 25 0.2 0.4 -0.09836729361451041 0.1717991962307984 0.05856240467642042 -0.2701664898453088 -0.15692969829093084
20 25 0.2 0.4 -0.10230655999341311 0.1786868872968605 0.07285554981562385 -0.2809934472902736 -0.17516210980903696
22 25 0.2 0.4 -0.10654167171598732 0.18487673200352095 0.08536526599362336 -0.2914184037195083 -0.19190693770961068
24 25 0.2 0.4 -0.11088176127588166 0.19049672515410193 0.09641573785472905 -0.3013784864299836 -0.2072974991306107
