0.2 0 1.0 10 -0.3581279253003711
0.2 0 1.0 12 -0.3725159356380529
0.2 0 1.0 14 -0.3822658405273249
0.2 0 1.0 16 -0.38832937016835883
0.2 0 1.0 18 -0.3926044751498473
0.2 0 1.0 20 -0.39543522715201457
0.2 0 1.0 22 -0.3975457103562748
0.2 0 1.0 24 -0.39908031373226965
0.2 0 1.05 10 -0.3188883196992675
0.2 0 1.05 12 -0.3310047323009453
0.2 0 1.05 14 -0.3392266188190379
0.2 0 1.05 16 -0.34423695723415704
0.2 0 1.05 18 -0.3477601102734851
0.2 0 1.05 20 -0.35010056302489556
0.2 0 1.05 22 -0.351841682433677
0.2 0 1.05 24 -0.35313669233610295
0.2 0 1.1 10 -0.2850743998238599
0.2 0 1.1 12 -0.29535070081930115
0.2 0 1.1 14 -0.3022582400430518
0.2 0 1.1 16 -0.30641465079938524
0.2 0 1.1 18 -0.3093454658236526
0.2 0 1.1 20 -0.3113058475980405
0.2 0 1.1 22 -0.3127879067359794
0.2 0 1.1 24 -0.3138976241576235
0.2 0 1.15 10 -0.2557148742479943
0.2 0 1.15 12 -0.2645048372493907
0.2 0 1.15 14 -0.2703225208294389
0.2 0 1.15 16 -0.2738188314430525
0.2 0 1.15 18 -0.27628056148938585
0.2 0 1.15 20 -0.27794367037151263
0.2 0 1.15 22 -0.27921187679905335
0.2 0 1.15 24 -0.2801758501522666
0.2 0 1.2 10 -0.23018793918625846
0.2 0 1.2 12 -0.23767809832405837
0.2 0 1.2 14 -0.2426219400123213
0.2 0 1.2 16 -0.24557772873182415
0.2 0 1.2 18 -0.2476662730504853
0.2 0 1.2 20 -0.2490946519433786
0.2 0 1.2 22 -0.2501935550823837
0.2 0 1.2 24 -0.25104084986536473
0.2 0 1.25 10 -0.20784035166414086
0.2 0 1.25 12 -0.21426467717864442
0.2 0 1.25 14 -0.21847807562678354
0.2 0 1.25 16 -0.22099794803324535
0.2 0 1.25 18 -0.22278772235455457
0.2 0 1.25 20 -0.22402962579675526
0.2 0 1.25 22 -0.22497318451531223
0.2 0 1.25 24 -0.2257250459962674
0.2 0 1.3 10 -0.18821422555935818
0.2 0 1.3 12 -0.19373931254221258
0.2 0 1.3 14 -0.19733365262529848
0.2 0 1.3 16 -0.1995014076732744
0.2 0 1.3 18 -0.20105052454001104
0.2 0 1.3 20 -0.20214009466682362
0.2 0 1.3 22 -0.2029924509178089
0.2 0 1.3 24 -0.20366593343970454
0.2 0 1.35 10 -0.17089057771853247
0.2 0 1.35 12 -0.17566365309299334
0.2 0 1.35 14 -0.17877798312242915
0.2 0 1.35 16 -0.18065860615124907
0.2 0 1.35 18 -0.18201142489805858
0.2 0 1.35 20 -0.1829770542216253
0.2 0 1.35 22 -0.1837379829198033
0.2 0 1.35 24 -0.18434521747152374
0.2 0 1.4 10 -0.15557749354723
0.2 0 1.4 12 -0.1597195129582306
0.2 0 1.4 14 -0.16242097459572694
0.2 0 1.4 16 -0.16406614818281362
0.2 0 1.4 18 -0.16525851403514077
0.2 0 1.4 20 -0.16612144481768557
0.2 0 1.4 22 -0.16680583048759356
0.2 0 1.4 24 -0.1673565693871173
0.2 0 1.45 10 -0.1419846613164534
0.2 0 1.45 12 -0.14559445954854922
0.2 0 1.45 14 -0.14795259084405749
0.2 0 1.45 16 -0.14940342454455907
0.2 0 1.45 18 -0.15046269309648116
0.2 0 1.45 20 -0.15123945627088772
0.2 0 1.45 22 -0.15185892625036895
0.2 0 1.45 24 -0.1523608967419528
0.2 0 1.5 10 -0.12988211313139858
0.2 0 1.5 12 -0.13304804701924058
0.2 0 1.5 14 -0.13511912633313952
0.2 0 1.5 16 -0.13640828144717698
0.2 0 1.5 18 -0.1373563010733706
0.2 0 1.5 20 -0.13805992085352703
0.2 0 1.5 22 -0.13862369942492617
0.2 0 1.5 24 -0.1390831438807397
