10 25 0 0.25 -6.8433319369392215e-06 -0.15779969012960787 0.15779284679767094
12 25 0 0.25 -2.252622430934381e-06 -0.16404077759796604 0.16403852497553512
14 25 0 0.25 2.3513747191249157e-05 -0.16448699591348925 0.1645105096606805
16 25 0 0.25 -1.4443586938617223e-06 -0.1618187231241065 0.16181727876541263
18 25 0 0.25 4.019681787326573e-06 -0.15765798677543313 0.15766200645722045
20 25 0 0.25 -4.624440806916471e-06 -0.15284833477813253 0.1528437103373256
0.3 0.45 1.0 10 -3.518583558491346 -2.466947072711722 0.10516364857796238
0.3 0.45 1.0 12 -4.196682419268576 -2.806581829252736 0.11584171583465337
0.3 0.45 1.0 14 -4.88157742768837 -3.1610652063215916 0.12289373009762704
0.3 0.45 1.0 16 -5.581478104578221 -3.5423330381977918 0.12744656664877685
0.3 0.45 1.0 18 -6.287485053235401 -3.9344162850363986 0.13072604267772236
0.3 0.45 1.0 20 -7.0015369830443435 -4.340075952491226 0.13307305152765586
0.3 0.45 1.0 22 -7.718863828610665 -4.751245404737952 0.13489174653966876
0.3 0.45 1.0 24 -8.44028230672156 -5.16916706136922 0.1362964685563475
0.3 0.45 1.05 10 -3.0699093983864074 -1.9809594523325438 0.10889499460538636
0.3 0.45 1.05 12 -3.668301296663207 -2.2438210358533746 0.11870668840081937
0.3 0.45 1.05 14 -4.272865839840065 -2.5202898236230027 0.12518400115836162
0.3 0.45 1.05 16 -4.890714707173275 -2.821126581200184 0.12934925787331816
0.3 0.45 1.05 18 -5.513099970774624 -3.1302850453714304 0.1323786069668441
0.3 0.45 1.05 20 -6.142170906424105 -3.4511071056677656 0.13455319003781696
0.3 0.45 1.05 22 -6.774195237839746 -3.7770507068717145 0.1362338423167287
0.3 0.45 1.05 24 -7.4087764179597375 -4.107374351613265 0.13755841943110303
0.3 0.45 1.1 10 -2.6910951515882076 -1.5683114852333944 0.11227836663548132
0.3 0.45 1.1 12 -3.221434241888665 -1.7655131464016838 0.12132675795724844
0.3 0.45 1.1 14 -3.7572412656070715 -1.974968588101358 0.12730519125040812
0.3 0.45 1.1 16 -4.304495691768565 -2.206085671663457 0.13115062625656926
0.3 0.45 1.1 18 -4.8554838452995135 -2.44426496428353 0.13395660450088798
0.3 0.45 1.1 20 -5.412079568257767 -2.692568702528299 0.1359755432864734
0.3 0.45 1.1 22 -5.970573603520348 -2.944295763291129 0.1375580836467827
0.3 0.45 1.1 24 -6.5311991739435 -3.199808608821255 0.13880794021342685
0.3 0.45 1.15 10 -2.3692291333058733 -1.2155458187135275 0.11536833145923457
0.3 0.45 1.15 12 -2.8409793615648296 -1.3559783981556388 0.12375008028409923
0.3 0.45 1.15 14 -3.3178060017116424 -1.5079117558913684 0.12927816041573387
0.3 0.45 1.15 16 -3.8041151073039834 -1.6784179502221277 0.13285607231761598
0.3 0.45 1.15 18 -4.293642113894889 -1.8551996588343598 0.13546902528114052
0.3 0.45 1.15 20 -4.787483963375954 -2.040070907439348 0.1373706527968303
0.3 0.45 1.15 22 -5.282844969338444 -2.227783793841393 0.13886641706804778
0.3 0.45 1.15 24 -5.77989116958377 -2.418605111786818 0.14005358574153967
0.3 0.45 1.2 10 -2.0940951488100943 -0.9119355093468282 0.11821596394632661
0.3 0.45 1.2 12 -2.5150897875718954 -1.0029060298243047 0.12601531314563255
0.3 0.45 1.2 14 -2.9406786098040527 -1.104486118577293 0.13115660651619712
0.3 0.45 1.2 16 -3.3742338812595745 -1.2222325001625514 0.13450008631856394
0.3 0.45 1.2 18 -3.810515099396559 -1.3454748938518704 0.13694667808581606
0.3 0.45 1.2 20 -4.2501039133726985 -1.4751640638412213 0.13874699247657385
0.3 0.45 1.2 22 -4.690856753412748 -1.6071162448157346 0.14017002311804608
0.3 0.45 1.2 24 -5.132879612187878 -1.741505356676856 0.1413072606462926
0.3 0.45 1.25 10 -1.8575549351392908 -0.6488751872180878 0.1208679747921203
0.3 0.45 1.25 12 -2.2346529629597285 -0.6970992942939542 0.12812947238881453
0.3 0.45 1.25 14 -2.615501577044535 -0.7542942431360121 0.13294338099346592
0.3 0.45 1.25 16 -3.003107583840637 -0.8257177394280653 0.13608686527578573
0.3 0.45 1.25 18 -3.3930547213634448 -0.902028246055977 0.13839035973930378
0.3 0.45 1.25 20 -3.7854805204621673 -0.9833686235692869 0.14010559484464402
0.3 0.45 1.25 22 -4.178783048260687 -1.066483273633451 0.1414681715739653
0.3 0.45 1.25 24 -4.5729122145713745 -1.1512519815890676 0.14256917637426278
0.3 0.45 1.3 10 -1.653292118394205 -0.41987772948972707 0.1233414388904478
0.3 0.45 1.3 12 -1.9918067512072541 -0.43005021081841216 0.13014637836573684
0.3 0.45 1.3 14 -2.3336237798247623 -0.44833583760361334 0.1346634244443678
0.3 0.45 1.3 16 -2.6811513615532636 -0.4791114263541102 0.13762749594994708
0.3 0.45 1.3 18 -3.030395967369283 -0.5136253787654449 0.13982058825576876
0.3 0.45 1.3 20 -3.3816391381791675 -0.5523636473974505 0.14146377453908585
0.3 0.45 1.3 22 -3.733520481381616 -0.5924483633218876 0.1427760053663513
0.3 0.45 1.3 24 -4.086039788230388 -0.6338634327328929 0.1438406814790623
0.3 0.45 1.35 10 -1.4761209864713791 -0.2195391011539748 0.12565818853174043
0.3 0.45 1.35 12 -1.7806702529879683 -0.19582076184654795 0.1320707909284517
0.3 0.45 1.35 14 -2.088272925042048 -0.17978358751623086 0.13632066696612982
0.3 0.45 1.35 16 -2.400461006513339 -0.17419416765208307 0.1391416774288285
